Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
2/17/2022 16:00,9.695.256.348,4.5625,565.246.582,107.578.125,3.916.278.076,2.573.990.059,2.147.404.861,1.674.448.204,1.641.428.185,1.108.242.512,4.5625,107.578.125,130.617.919
2/17/2022 17:00,9.717.487.793,47.421.875,5.842.590.332,100.859.375,8.035.121.918,5.169.806.004,4.752.714.157,3.430.117.607,4.141.291.142,3.576.496.124,47.421.875,100.859.375,2.910.554.695
2/17/2022 18:00,9.718.082.886,4.875,6.614.685.059,8.328.125,0,0,0,0,0,0,4.875,8.328.125,0
2/17/2022 19:00,9.723.831.177,49.765.625,7.450.561.523,7.265.625,0,0,0,1.177.117,1.226.686,0,49.765.625,7.265.625,2.403.802
2/17/2022 20:00,9.731.521.606,50.390.625,9.316.101.074,60.703.125,0,0,1.325.722,1.177.117,1.226.686,0,50.390.625,60.703.125,3.729.525
2/17/2022 21:00,9.724.673.462,5.078.125,9.999.694.824,4.015.625,0,0,0,0,0,0,5.078.125,4.015.625,0
2/17/2022 22:00,9.726.949.463,50.859.375,9.999.694.824,48.359.375,0,0,1.325.722,1.177.117,1.226.686,1.149.629,50.859.375,48.359.375,4.879.154
2/17/2022 23:00,9.732.628.174,5.0625,9.999.694.824,4.75,150.049,0,1.325.722,1.177.117,1.226.686,0,5.0625,4.75,5.230.014
2/18/2022 0:00,9.746.901.855,50.390.625,9.999.694.824,39.765.625,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,50.390.625,39.765.625,6.379.643
2/18/2022 1:00,9.746.838.989,5,9.999.694.824,3.75,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,5,3.75,6.379.643
2/18/2022 2:00,9.753.370.972,49.609.375,9.999.694.824,359.375,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,49.609.375,359.375,9.235.127
2/18/2022 3:00,9.764.279.785,49.140.625,9.999.694.824,3.375,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,49.140.625,3.375,6.379.643
2/18/2022 4:00,977.057.373,48.671.875,9.999.694.824,2.3125,0,0,0,0,0,0,48.671.875,2.3125,0
2/18/2022 5:00,9.782.251.587,4.8125,9.999.694.824,22.578.125,0,0,0,0,0,0,4.8125,22.578.125,0
2/18/2022 6:00,978.949.585,4.75,9.999.694.824,20.390.625,6.001.958,3.257.597,2.651.444,2.354.233,1.226.686,2.299.258,4.75,20.390.625,17.791.177
2/18/2022 7:00,9.801.107.178,46.796.875,9.258.728.027,27.734.375,2.252.684.975,1.954.720.879,160.253.315,1.532.723.427,1.646.212.387,1.955.174.255,46.796.875,27.734.375,1.094.404.907
2/18/2022 8:00,9.814.724.731,4.609.375,8.851.928.711,384.375,6.079.533.768,446.095.314,4.711.086.655,3.974.533.844,513.024.559,4.449.064.636,4.609.375,384.375,2.880.541.763
2/18/2022 9:00,9.823.552.246,4.546.875,8.897.705.078,5.25,1.468.051.147,1.160.064.926,1.172.689.667,1.032.362.823,1.195.300.827,9.819.439.697,4.546.875,5.25,701.041.336
2/18/2022 10:00,9.827.514.648,45.078.125,6.666.259.766,159.140.625,1.151.586.609,1.652.416.534,1.139.940.567,1.404.479.675,7.221.357.727,8.468.035.126,45.078.125,159.140.625,691.736.267
2/18/2022 11:00,9.833.358.765,4.515.625,5.951.538.086,97.890.625,2.912.599.182,2.098.188.019,2.715.655.212,2.225.513.611,2.940.895.081,1.795.960.236,4.515.625,97.890.625,1.468.881.134
2/18/2022 12:00,9.836.467.896,46.328.125,787.322.998,5.921.875,2.281.776.886,1.045.499.115,1.480.775.146,1.126.966.705,215.842.392,1.140.572.205,46.328.125,5.921.875,9.234.013.977
2/18/2022 13:00,9.844.880.371,48.046.875,8.145.141.602,55.390.625,1.005.657.578,616.969.223,685.860.672,4.771.606.064,7.442.908.478,348.187.027,48.046.875,55.390.625,3.878.125.954
2/18/2022 14:00,9.857.262.573,49.296.875,9.990.844.727,43.828.125,1.326.751.709,8.079.124.451,9.535.334.015,7.212.958.527,1.041.640.244,761.357.193,49.296.875,43.828.125,5.612.490.845
2/18/2022 15:00,985.632.019,50.234.375,660.949.707,73.984.375,7.760.532.379,6.492.552.948,5.874.275.208,4.917.404.175,4.355.715.942,3.318.519.211,50.234.375,73.984.375,3.271.899.986
2/18/2022 16:00,9.863.236.084,5.078.125,6.441.040.039,640.625,5.762.330.246,4.345.634.079,6.118.340.683,3.947.107.315,5.213.169.098,2.572.295.189,5.078.125,640.625,2.795.887.661
2/18/2022 17:00,9.869.252.319,5.125,6.337.890.625,4.359.375,9.835.708.618,7.044.552.803,6.252.105.713,4.735.539.913,530.296.278,4.824.993.134,5.125,4.359.375,3.799.586.296
2/18/2022 18:00,9.880.055.542,51.484.375,7.662.353.516,21.328.125,150.049,0,0,0,0,0,51.484.375,21.328.125,150.049
2/18/2022 19:00,9.883.703.003,5.125,8.776.855.469,3.671.875,0,0,0,0,0,0,5.125,3.671.875,0
2/18/2022 20:00,9.885.515.137,5.046.875,9.473.266.602,-703.125,0,0,0,0,0,0,5.046.875,-703.125,0
2/18/2022 21:00,9.882.840.576,4.9375,999.420.166,-1.421.875,0,0,0,0,0,0,4.9375,-1.421.875,0
2/18/2022 22:00,9.882.334.595,4.796.875,9.999.694.824,-16.953.125,0,0,0,0,0,0,4.796.875,-16.953.125,0
2/18/2022 23:00,9.879.556.885,4.640.625,9.014.892.578,-7.578.125,0,0,0,0,0,0,4.640.625,-7.578.125,0
2/19/2022 0:00,9.874.156.494,4.484.375,9.862.976.074,-765.625,0,0,0,1.177.117,0,0,4.484.375,-765.625,1.177.117
2/19/2022 1:00,9.864.923.706,4.328.125,9.341.430.664,-6.796.875,0,0,1.325.722,1.177.117,0,0,4.328.125,-6.796.875,2.502.839
2/19/2022 2:00,9.860.048.218,4.1875,9.999.694.824,-1.875,0,0,1.325.722,1.177.117,1.226.686,0,4.1875,-1.875,3.729.525
2/19/2022 3:00,9.853.780.518,4.046.875,8.706.665.039,140.625,0,0,1.325.722,1.177.117,1.226.686,0,4.046.875,140.625,3.729.525
2/19/2022 4:00,9.845.440.674,3.921.875,8.921.813.965,10.078.125,0,0,1.325.722,1.177.117,1.226.686,0,3.921.875,10.078.125,3.729.525
2/19/2022 5:00,9.842.698.975,3.8125,8.271.484.375,6.015.625,0,0,0,0,0,0,3.8125,6.015.625,0
2/19/2022 6:00,9.838.080.444,37.265.625,8.804.931.641,1,4.501.469,3.257.597,2.651.444,2.354.233,2.453.372,2.299.258,37.265.625,1,17.517.373
2/19/2022 7:00,9.838.945.313,365.625,9.544.067.383,1.109.375,2.029.262.161,151.038.475,1.798.872.566,1.435.729.027,1.724.474.907,1.510.037.804,365.625,1.109.375,1.000.876.121
2/19/2022 8:00,9.841.533.813,359.375,8.016.052.246,44.140.625,1.204.834.061,1.374.875.641,1.300.137.177,1.326.387.482,1.132.819.595,1.160.251.007,359.375,44.140.625,7.499.304.963
2/19/2022 9:00,9.843.389.282,35.546.875,7.509.765.625,47.421.875,1.051.788.788,8.862.287.903,7.438.336.182,7.238.257.599,8.052.970.123,9.308.581.543,35.546.875,47.421.875,5.141.832.123
2/19/2022 10:00,9.845.710.449,35.546.875,774.230.957,4.25,1.013.601.532,7.846.147.919,8.143.782.806,7.085.276.794,8.961.569.977,7.809.062.958,35.546.875,4.25,4.998.185.577
2/19/2022 11:00,9.853.198.242,35.859.375,6.852.722.168,71.953.125,2.148.911.743,1.533.332.367,1.893.458.405,1.518.833.466,206.552.124,1.454.019.318,35.859.375,71.953.125,1.061.407.654
2/19/2022 12:00,9.851.534.424,3.640.625,6.856.994.629,97.421.875,1.216.415.253,999.825.592,1.065.746.155,9.127.783.966,1.115.935.898,9.390.123.749,3.640.625,97.421.875,624.971.367
2/19/2022 13:00,9.850.974.731,37.265.625,7.325.744.629,809.375,1.003.954.163,7.494.537.354,8.052.568.817,7.075.370.789,8.984.192.657,7.661.855.316,37.265.625,809.375,4.930.806.656
2/19/2022 14:00,985.270.752,38.671.875,6.246.643.066,98.984.375,8.138.205.719,611.858.139,6.617.475.128,5.654.161.835,7.372.749.329,622.524.147,38.671.875,98.984.375,4.012.641.487
2/19/2022 15:00,985.309.082,40.234.375,6.292.114.258,117.109.375,1.315.827.942,1.073.123.932,1.036.833.038,8.901.459.503,1.033.362.122,1.000.145.874,40.234.375,117.109.375,6.349.438.858
2/19/2022 16:00,9.856.970.215,4.1875,6.679.992.676,94.140.625,4.838.778.687,3.265.089.035,4.349.959.564,2.710.193.062,3.522.673.798,1.553.378.868,4.1875,94.140.625,2.024.007.301
2/19/2022 17:00,9.862.828.369,4.359.375,6.464.538.574,68.203.125,1.298.223.591,1.112.957.954,773.426.342,694.851.923,6.538.235.188,9.432.706.833,4.359.375,68.203.125,5.476.554.012
2/19/2022 18:00,987.000.061,45.078.125,8.479.614.258,32.578.125,150.049,1.628.798,0,0,0,0,45.078.125,32.578.125,3.129.288
2/19/2022 19:00,9.876.235.962,45.859.375,8.648.376.465,26.171.875,0,0,1.325.722,1.177.117,1.226.686,1.149.629,45.859.375,26.171.875,4.879.154
2/19/2022 20:00,9.888.036.499,4.609.375,8.499.755.859,2.5625,0,0,0,0,0,0,4.609.375,2.5625,0
2/19/2022 21:00,9.895.527.344,45.859.375,7.879.333.496,1.359.375,0,0,0,0,0,0,45.859.375,1.359.375,0
2/19/2022 22:00,9.904.431.152,45.390.625,9.325.866.699,2.578.125,0,0,0,0,0,0,45.390.625,2.578.125,0
2/19/2022 23:00,9.904.672.852,446.875,8.737.487.793,578.125,0,0,0,0,0,0,446.875,578.125,0
2/20/2022 0:00,9.910.036.621,4.375,9.881.896.973,390.625,0,0,0,0,0,0,4.375,390.625,0
2/20/2022 1:00,9.911.585.693,42.734.375,9.536.743.164,1.1875,0,0,0,1.177.117,1.226.686,0,42.734.375,1.1875,2.403.802
2/20/2022 2:00,9.918.904.419,41.640.625,9.633.178.711,3.125,0,0,0,0,0,0,41.640.625,3.125,0
2/20/2022 3:00,9.924.372.559,4.078.125,9.999.694.824,-3.046.875,0,0,1.325.722,1.177.117,1.226.686,0,4.078.125,-3.046.875,3.729.525
2/20/2022 4:00,9.924.221.191,4,9.999.694.824,-9.140.625,0,0,0,0,0,0,4,-9.140.625,0
2/20/2022 5:00,9.923.640.747,390.625,9.999.694.824,-8.984.375,0,0,0,0,0,0,390.625,-8.984.375,0
2/20/2022 6:00,9.924.754.028,3.8125,9.999.694.824,-9.375,4.501.469,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,3.8125,-9.375,11.009.421
2/20/2022 7:00,9.922.960.205,371.875,9.999.694.824,-59.375,1.650.538.445,1.138.692.951,9.114.340.782,7.478.221.416,8.826.004.028,9.260.262.489,371.875,-59.375,6.257.114.268
2/20/2022 8:00,9.924.451.294,36.328.125,9.999.694.824,1.390.625,7.803.595.734,5.619.354.248,5.807.326.126,4.885.151.291,6.456.292.725,5.478.672.409,36.328.125,1.390.625,3.605.039.253
2/20/2022 9:00,9.923.155.518,35.546.875,8.851.013.184,428.125,1.511.187.286,1.156.507.416,1.180.260.468,1.030.741.272,130.566.452,1.131.540.298,35.546.875,428.125,731.590.126
2/20/2022 10:00,9.919.194.336,35.078.125,7.361.450.195,6.859.375,2.478.533.173,1.869.446.564,2.031.491.241,175.118.988,2.325.044.708,1.932.989.044,35.078.125,6.859.375,1.238.869.461
2/20/2022 11:00,9.911.329.956,35.234.375,7.107.543.945,8.375,2.976.114.807,2.168.604.736,2.531.751.099,2.088.961.639,2.958.989.563,2.245.931.396,35.234.375,8.375,1.497.035.324
2/20/2022 12:00,9.897.879.028,36.015.625,5.327.148.438,117.265.625,3.108.886.719,2.379.010.315,2.701.567.993,2.278.250.275,3.007.667.847,2.293.849.487,36.015.625,117.265.625,1.576.923.264
2/20/2022 13:00,989.369.751,37.421.875,4.300.537.109,14.484.375,1.593.138.733,1.783.934.326,1.584.761.353,1.513.459.625,1.239.035.187,9.992.108.154,37.421.875,14.484.375,8.713.540.039
2/20/2022 14:00,98.853.125,39.609.375,4.453.125,148.046.875,3.557.658.386,2.994.286.804,3.366.459.656,2.838.377.075,3.360.601.196,2.746.578.064,39.609.375,148.046.875,1.886.396.118
2/20/2022 15:00,9.881.801.758,4.25,4.981.384.277,10.703.125,1.318.916.473,1.057.842.789,1.118.652.954,925.535.965,1.086.926.651,8.503.318.787,4.25,10.703.125,6.358.206.711
2/20/2022 16:00,9.879.511.719,453.125,510.345.459,87.421.875,5.785.287.857,3.970.847.702,4.147.521.973,299.070.015,3.594.925.308,212.566.433,453.125,87.421.875,2.261.494.732
2/20/2022 17:00,9.877.625.122,47.578.125,585.144.043,69.765.625,149.103.651,120.873.127,1.540.091.515,1.102.840.519,1.643.268.204,126.850.071,47.578.125,69.765.625,8.254.468.728
2/20/2022 18:00,9.879.538.574,48.984.375,6.567.993.164,32.578.125,3.000.979,1.628.798,1.325.722,0,0,0,48.984.375,32.578.125,59.555
2/20/2022 19:00,9.882.368.164,496.875,5.744.018.555,37.109.375,0,0,0,0,0,0,496.875,37.109.375,0
2/20/2022 20:00,9.884.470.825,496.875,7.626.953.125,46.875,0,0,0,0,0,0,496.875,46.875,0
2/20/2022 21:00,9.882.603.149,4.921.875,844.329.834,-296.875,0,0,0,0,0,0,4.921.875,-296.875,0
2/20/2022 22:00,9.882.471.313,4.828.125,8.987.121.582,-9.609.375,0,0,0,0,0,0,4.828.125,-9.609.375,0
2/20/2022 23:00,9.880.297.852,4.703.125,9.524.536.133,-17.734.375,0,0,0,0,0,0,4.703.125,-17.734.375,0
2/21/2022 0:00,9.878.770.142,4.5625,9.835.205.078,-2.375,0,0,0,0,0,0,4.5625,-2.375,0
2/21/2022 1:00,9.874.385.986,44.140.625,9.999.694.824,-2.671.875,0,0,0,0,0,0,44.140.625,-2.671.875,0
2/21/2022 2:00,9.871.530.762,4.25,9.999.694.824,-25.390.625,0,0,0,0,0,0,4.25,-25.390.625,0
2/21/2022 3:00,9.867.543.945,409.375,9.999.694.824,-13.359.375,0,0,0,0,0,0,409.375,-13.359.375,0
2/21/2022 4:00,9.863.099.365,3.953.125,9.999.694.824,-2.734.375,0,0,0,0,0,0,3.953.125,-2.734.375,0
2/21/2022 5:00,9.860.251.465,38.203.125,9.999.694.824,-14.296.875,0,0,0,0,0,0,38.203.125,-14.296.875,0
2/21/2022 6:00,9.854.835.205,36.953.125,9.999.694.824,-215.625,3.000.979,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,36.953.125,-215.625,9.508.931
2/21/2022 7:00,9.848.352.051,35.859.375,9.999.694.824,171.875,2.182.912.064,2.068.248.177,1.966.178.703,1.962.488.747,165.995.121,2.105.430.603,35.859.375,171.875,119.452.095
2/21/2022 8:00,9.844.136.963,3.484.375,7.388.305.664,5.890.625,5.805.844.116,747.520.752,560.594.902,6.594.560.242,3.539.356.613,4.325.709.152,3.484.375,5.890.625,3.334.662.666
2/21/2022 9:00,9.834.908.447,3.421.875,6.397.399.902,8.953.125,1.055.853.271,1.550.922.699,1.059.718.933,1.338.048.553,6.811.772.919,880.031.662,3.421.875,8.953.125,656.575.241
2/21/2022 10:00,9.830.767.822,34.296.875,4.790.039.063,17.875,1.200.552.216,1.714.081.116,1.187.190.399,1.459.452.057,771.876.297,9.036.231.995,34.296.875,17.875,7.236.775.285
2/21/2022 11:00,9.817.683.105,3.546.875,4.418.640.137,17.625,1.296.017.609,1.699.643.097,1.230.380.478,1.436.964.111,8.440.478.516,8.816.146.088,3.546.875,17.625,7.388.667.755
2/21/2022 12:00,9.812.941.284,37.890.625,3.853.759.766,243.046.875,262.006.012,2.421.663.361,2.479.129.028,2.231.933.594,242.063.446,1.813.184.814,37.890.625,243.046.875,1.398.660.538
2/21/2022 13:00,9.801.088.257,4.140.625,4.775.695.801,143.984.375,2.473.487.396,1.951.966.553,2.076.246.643,1.834.864.044,228.381.073,197.154.007,4.140.625,143.984.375,1.259.191.544
2/21/2022 14:00,9.794.020.996,453.125,478.729.248,1.321.875,1.838.999.329,1.377.921.143,1.589.369.812,1.329.920.807,1.756.626.892,1.421.297.455,453.125,1.321.875,9.314.135.438
2/21/2022 15:00,9.789.641.113,48.671.875,4.965.820.313,13.109.375,1.330.172.882,1.006.380.081,1.087.472.076,9.246.178.436,1.184.052.811,1.004.228.134,48.671.875,13.109.375,6.536.923.828
2/21/2022 16:00,9.783.192.749,5.125,553.527.832,117.265.625,8.385.786.438,6.244.650.269,7.026.593.018,572.726.059,7.563.867.188,6.195.006.561,5.125,117.265.625,4.114.316.406
2/21/2022 17:00,9.780.834.351,5.328.125,5.793.762.207,96.015.625,1.094.757.175,7.432.206.631,6.847.355.366,5.346.463.203,6.800.745.964,6.370.094.776,5.328.125,96.015.625,4.374.443.769
2/21/2022 18:00,9.778.805.542,5.484.375,6.430.053.711,81.640.625,4.501.469,3.257.597,1.325.722,1.177.117,1.226.686,1.149.629,5.484.375,81.640.625,12.638.219
2/21/2022 19:00,9.775.747.681,55.859.375,6.923.522.949,7.328.125,0,0,0,0,0,0,55.859.375,7.328.125,0
2/21/2022 20:00,9.774.458.618,56.328.125,6.806.335.449,64.921.875,0,0,0,0,0,0,56.328.125,64.921.875,0
2/21/2022 21:00,9.771.352.539,56.484.375,7.484.436.035,596.875,0,0,0,0,0,0,56.484.375,596.875,0
2/21/2022 22:00,977.086.792,56.328.125,8.403.930.664,4.953.125,0,0,0,0,0,0,56.328.125,4.953.125,0
2/21/2022 23:00,9.774.046.631,56.015.625,8.846.740.723,46.015.625,0,0,0,0,0,0,56.015.625,46.015.625,0
2/22/2022 0:00,9.771.824.951,5.5625,940.612.793,3.921.875,0,0,0,0,0,0,5.5625,3.921.875,0
2/22/2022 1:00,9.774.790.649,55.078.125,9.639.892.578,37.265.625,0,0,0,0,0,0,55.078.125,37.265.625,0
2/22/2022 2:00,9.778.900.146,54.453.125,9.552.307.129,4.125,0,0,0,0,0,0,54.453.125,4.125,0
2/22/2022 3:00,9.779.556.274,5.390.625,9.400.634.766,4.609.375,0,0,0,0,0,0,5.390.625,4.609.375,0
2/22/2022 4:00,9.787.254.639,53.359.375,9.523.925.781,45.703.125,0,0,0,0,0,0,53.359.375,45.703.125,0
2/22/2022 5:00,9.791.551.514,528.125,949.432.373,4.390.625,0,0,0,0,0,0,528.125,4.390.625,0
2/22/2022 6:00,9.794.649.048,52.421.875,9.826.965.332,4.234.375,3.000.979,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,52.421.875,4.234.375,9.508.931
2/22/2022 7:00,9.803.043.823,5.203.125,9.999.694.824,41.015.625,1.377.149.296,8.482.782.364,7.124.431.133,5.543.042.183,6.854.720.116,6.893.176.079,5.203.125,41.015.625,4.866.964.484
2/22/2022 8:00,9.810.045.166,5.171.875,9.999.694.824,45.234.375,4.383.680.344,298.900.795,3.305.555.725,2.646.628.761,3.491.147.614,2.888.558.006,5.171.875,45.234.375,197.045.784
2/22/2022 9:00,9.820.617.676,51.484.375,9.999.694.824,51.640.625,6.076.532.364,4.461.441.803,4.976.496.124,4.164.167.404,5.423.545.837,4.509.305.191,51.484.375,51.640.625,2.961.148.872
2/22/2022 10:00,9.825.254.517,5.125,9.999.694.824,5.703.125,1.425.864.258,1.053.865.128,1.210.860.291,1.002.430.038,1.292.739.105,1.043.613.739,5.125,5.703.125,7.029.372.559
2/22/2022 11:00,9.829.880.981,5.125,8.443.908.691,8.515.625,2.721.431.885,2.055.286.102,2.220.462.799,1.924.776.154,2.570.838.928,2.093.755.188,5.125,8.515.625,1.358.655.106
2/22/2022 12:00,9.831.269.531,515.625,7.161.865.234,105.546.875,2.749.587.708,1.944.613.953,2.591.955.261,1.984.984.741,2.845.590.515,1.679.080.505,515.625,105.546.875,1.379.581.268
2/22/2022 13:00,9.829.799.805,5.25,561.920.166,150.390.625,2.734.910.889,197.071.228,2.623.540.955,1.974.367.065,288.111.969,1.684.068.451,5.25,150.390.625,1.386.871.933
2/22/2022 14:00,9.831.615.601,53.984.375,5.750.427.246,14.671.875,1.724.903.259,1.616.351.166,1.686.698.914,1.441.607.056,1.488.625.946,1.025.926.743,53.984.375,14.671.875,8.984.113.084
2/22/2022 15:00,9.833.618.774,559.375,5.627.746.582,107.109.375,1.206.864.319,821.051.178,1.033.862.152,7.265.357.971,1.104.683.838,5.730.937.195,559.375,107.109.375,5.466.091.004
2/22/2022 16:00,9.841.685.791,58.046.875,5.720.214.844,99.453.125,1.003.764.191,6.898.531.342,867.223.053,647.691.803,8.905.136.871,5.998.473.358,58.046.875,99.453.125,4.698.893.204
2/22/2022 17:00,9.848.707.275,596.875,6.606.750.488,61.015.625,2.165.656.662,1.508.918.858,1.337.918.949,1.017.852.688,1.159.954.071,1.037.540.245,596.875,61.015.625,8.227.841.473
2/22/2022 18:00,9.856.665.649,6.078.125,8.613.891.602,28.046.875,12.003.916,8.143.992,5.302.889,353.135,3.680.057,4.598.517,6.078.125,28.046.875,37.260.721
2/22/2022 19:00,9.863.892.822,6.109.375,8.905.029.297,16.484.375,0,0,0,0,0,0,6.109.375,16.484.375,0
2/22/2022 20:00,9.875.420.532,60.703.125,9.598.083.496,53.125,0,0,0,0,0,0,60.703.125,53.125,0
2/22/2022 21:00,9.888.272.095,59.609.375,924.041.748,221.875,0,0,1.325.722,1.177.117,1.226.686,0,59.609.375,221.875,3.729.525
2/22/2022 22:00,9.897.022.095,58.359.375,9.068.603.516,1.578.125,0,0,0,0,0,0,58.359.375,1.578.125,0
2/22/2022 23:00,9.901.478.271,5.703.125,9.752.502.441,453.125,0,0,0,0,0,0,5.703.125,453.125,0
2/23/2022 0:00,9.904.796.753,5.578.125,9.641.418.457,23.046.875,0,0,1.325.722,1.177.117,1.226.686,0,5.578.125,23.046.875,3.729.525
2/23/2022 1:00,990.555.481,5.453.125,8.997.802.734,246.875,0,0,0,1.177.117,1.226.686,0,5.453.125,246.875,2.403.802
2/23/2022 2:00,9.905.144.653,53.515.625,9.592.895.508,25.390.625,0,0,0,1.177.117,1.226.686,0,53.515.625,25.390.625,2.403.802
2/23/2022 3:00,9.906.308.594,52.578.125,9.792.480.469,246.875,0,0,1.325.722,1.177.117,1.226.686,0,52.578.125,246.875,3.729.525
2/23/2022 4:00,9.910.102.539,51.796.875,9.999.694.824,2.265.625,0,0,1.325.722,1.177.117,1.226.686,0,51.796.875,2.265.625,3.729.525
2/23/2022 5:00,9.914.783.325,5.109.375,9.721.984.863,25.234.375,0,0,1.325.722,1.177.117,1.226.686,0,5.109.375,25.234.375,3.729.525
2/23/2022 6:00,9.920.592.041,5.046.875,9.999.694.824,765.625,3.000.979,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,5.046.875,765.625,9.508.931
2/23/2022 7:00,9.921.973.267,49.921.875,9.999.694.824,-796.875,151.804.533,1.106.605.625,8.145.237.923,6.661.302.567,668.789.053,6.299.967.289,49.921.875,-796.875,5.404.090.786
2/23/2022 8:00,9.923.535.767,49.140.625,8.772.277.832,4.765.625,7.146.641.541,9.463.788.605,7.503.485.107,8.823.010.254,5.083.299.637,6.205.948.639,49.140.625,4.765.625,4.422.617.378
2/23/2022 9:00,9.927.406.006,48.203.125,6.098.327.637,9.421.875,1.101.560.974,1.483.959.198,1.086.414.108,1.304.174.042,741.890.564,8.526.547.241,48.203.125,9.421.875,657.065.361
2/23/2022 10:00,9.925.733.643,4.796.875,580.657.959,140.546.875,3.582.345.581,2.927.695.007,3.151.114.197,2.827.628.174,3.489.305.115,2.801.418.152,4.796.875,140.546.875,1.877.950.623
2/23/2022 11:00,9.920.346.069,48.671.875,506.072.998,16.125,1.493.512.268,1.771.275.482,1.328.330.994,1.494.963.226,9.655.492.401,9.388.883.972,48.671.875,16.125,7.992.519.607
2/23/2022 12:00,9.913.186.646,503.125,4.104.919.434,21.453.125,2.828.554.077,2.765.150.146,2.904.820.251,2.538.976.593,2.667.400.208,1.968.742.065,503.125,21.453.125,1.567.364.334
2/23/2022 13:00,9.904.978.638,53.046.875,4.652.099.609,113.359.375,1.004.248.505,7.983.249.664,8.132.044.983,7.254.397.583,8.947.088.623,7.796.576.691,53.046.875,113.359.375,5.015.584.259
2/23/2022 14:00,990.166.748,56.015.625,4.622.497.559,122.578.125,1.902.672.882,1.348.251.495,1.522.706.146,1.299.546.356,1.775.370.331,1.429.566.956,56.015.625,122.578.125,9.278.114.166
2/23/2022 15:00,990.222.168,584.375,5.022.583.008,946.875,7.283.526.611,5.577.005.768,6.058.152.771,5.095.972.824,6.599.324.036,5.589.611.816,584.375,946.875,3.620.359.383
2/23/2022 16:00,9.909.309.082,6,5.152.587.891,9.078.125,9.584.490.204,6.870.238.495,8.051.519.775,6.544.824.219,8.831.667.328,7.040.548.706,6,9.078.125,4.692.328.873
2/23/2022 17:00,9.920.032.959,6.109.375,620.300.293,72.890.625,1.846.652.603,1.176.481.056,1.006.886.005,789.138.937,9.562.015.533,8.437.128.067,6.109.375,72.890.625,6.619.072.961
2/23/2022 18:00,9.930.459.595,61.640.625,7.040.405.273,6.046.875,22.507.343,13.030.387,9.280.056,7.062.699,8.586.801,10.346.662,61.640.625,6.046.875,70.813.949
2/23/2022 19:00,9.937.058.105,6.171.875,7.777.099.609,5.25,0,0,0,0,0,0,6.171.875,5.25,0
2/23/2022 20:00,9.945.918.579,615.625,7.886.657.715,4.8125,0,0,0,0,0,0,615.625,4.8125,0
2/23/2022 21:00,9.950.111.084,61.171.875,8.556.213.379,4.484.375,0,0,0,0,0,0,61.171.875,4.484.375,0
2/23/2022 22:00,9.955.172.729,6.0625,8.975.219.727,3.9375,0,0,1.325.722,1.177.117,1.226.686,0,6.0625,3.9375,3.729.525
2/23/2022 23:00,9.960.371.094,6,8.360.900.879,42.578.125,0,0,0,1.177.117,1.226.686,0,6,42.578.125,2.403.802
2/24/2022 0:00,9.961.115.723,5.921.875,870.513.916,2.75,0,0,0,0,0,0,5.921.875,2.75,0
2/24/2022 1:00,9.964.093.628,58.515.625,9.130.859.375,2.9375,0,0,0,0,0,0,58.515.625,2.9375,0
2/24/2022 2:00,9.966.618.652,5.765.625,9.182.128.906,29.609.375,0,0,0,1.177.117,1.226.686,0,5.765.625,29.609.375,2.403.802
2/24/2022 3:00,9.965.351.563,5.671.875,8.899.536.133,31.953.125,0,0,0,1.177.117,1.226.686,0,5.671.875,31.953.125,2.403.802
2/24/2022 4:00,9.966.095.581,55.859.375,9.060.668.945,26.484.375,0,0,0,0,1.226.686,0,55.859.375,26.484.375,1.226.686
2/24/2022 5:00,9.972.647.095,55.078.125,9.264.221.191,28.984.375,0,0,1.325.722,1.177.117,1.226.686,0,55.078.125,28.984.375,3.729.525
2/24/2022 6:00,9.976.273.193,54.296.875,9.515.991.211,259.375,3.000.979,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,54.296.875,259.375,9.508.931
2/24/2022 7:00,9.981.882.324,53.515.625,9.590.148.926,20.703.125,1.649.788.284,1.270.462.704,1.068.664.646,9.199.165.344,9.245.531.082,9.425.808.907,53.515.625,20.703.125,6.775.966.167
2/24/2022 8:00,9.988.780.518,528.125,8.714.599.609,4.921.875,6.705.987.549,5.048.786.545,4.206.649.017,3.610.922.623,4.045.977.783,4.229.600.143,528.125,4.921.875,2.784.792.366
2/24/2022 9:00,9.993.406.372,52.265.625,7.587.585.449,9.953.125,2.460.327.454,2.123.376.617,236.075.058,2.056.401.215,2.491.186.066,1.987.060.699,52.265.625,9.953.125,1.347.910.263
2/24/2022 10:00,9.995.814.209,52.109.375,7.977.294.922,7.125,1.325.641.937,1.111.514.816,1.407.588.196,1.123.276.443,1.303.374.481,9.962.789.154,52.109.375,7.125,7.267.674.788
